Commodity Code	Commodity Title	Class Code	Class Title	Family Code	Family Title	Segment Code	Segment Title
42182707	Inclinometer	42182700	Medical exam size measuring devices	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42182802	Infant scales	42182800	Medical weight scales	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42182803	Patient bed or table scales for general use	42182800	Medical weight scales	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42182805	Patient floor scales	42182800	Medical weight scales	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183001	Eye charts or vision cards	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183002	Corneal topographers	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183003	Exophthalmometers	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183004	Keratoscopes	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183007	Ophthalmic drums or its accessories	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183009	Ophthalmic eye test lenses or accessories	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183010	Ophthalmic lensometers	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183011	Ophthalmic perimeters	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183013	Ophthalmic prisms	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183014	Ophthalmic retinoscopes	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183015	Ophthalmic slit lamps	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183016	Ophthalmic spectrophotometers	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183017	Ophthalmic specula	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183018	Ophthalmic tonometers or accessories	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183019	Ophthalmic transilluminators	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183020	Ophthalmic visual field plotters	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183021	Ophthalmic visual function analyzers	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183024	Ophthalmic instrument tables or accessories	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183026	Ophthalmodynamometers	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183027	Tangent screen test objects kits or accessories	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183028	Ophthalmic retinoscope accessories	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183029	Phoropter units	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183030	Eye occluders	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183034	Vision testing stereoscopes	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183035	Combination refractor keratometers	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183037	Chart projectors or accessories	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183039	Ophthalmic lens holders	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183040	Opticians tools or accessories	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183041	Color perception testing lanterns	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183042	Depth perception apparatus	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183045	Electroretinogram systems	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183046	Binocular vision test sets or accessories	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183049	Fundus camera	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183050	Nystagmograph	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183051	Pupillometer	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
42183066	Corneal camera	42183000	Ophthalmic diagnostic exam products	42180000	Patient exam and monitoring products	42000000	Medical Equipment and Accessories and Supplies
