O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
37-1011.00	3.A.2	On-Site or In-Plant Training	PT	1	26.44	42	9.37	11.97	48.73	N	07/2011	Incumbent
37-1011.00	3.A.2	On-Site or In-Plant Training	PT	2	18.64	42	7.22	8.05	37.46	N	07/2011	Incumbent
37-1011.00	3.A.2	On-Site or In-Plant Training	PT	3	21.80	42	10.18	7.71	48.20	N	07/2011	Incumbent
37-1011.00	3.A.2	On-Site or In-Plant Training	PT	4	0.97	42	0.75	0.20	4.54	N	07/2011	Incumbent
37-1011.00	3.A.2	On-Site or In-Plant Training	PT	5	9.13	42	5.16	2.78	26.10	N	07/2011	Incumbent
37-1011.00	3.A.2	On-Site or In-Plant Training	PT	6	16.24	42	6.79	6.60	34.71	N	07/2011	Incumbent
37-1011.00	3.A.2	On-Site or In-Plant Training	PT	7	3.38	42	2.18	0.90	11.90	N	07/2011	Incumbent
37-1011.00	3.A.2	On-Site or In-Plant Training	PT	8	3.41	42	2.43	0.79	13.53	N	07/2011	Incumbent
37-1011.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	42	0.00	n/a	n/a	N	07/2011	Incumbent
37-1011.00	3.A.3	On-the-Job Training	OJ	1	17.70	42	6.54	8.00	34.73	N	07/2011	Incumbent
37-1011.00	3.A.3	On-the-Job Training	OJ	2	28.85	42	9.32	13.95	50.36	N	07/2011	Incumbent
37-1011.00	3.A.3	On-the-Job Training	OJ	3	14.15	42	6.24	5.52	31.76	N	07/2011	Incumbent
37-1011.00	3.A.3	On-the-Job Training	OJ	4	1.69	42	1.08	0.46	6.03	N	07/2011	Incumbent
37-1011.00	3.A.3	On-the-Job Training	OJ	5	16.21	42	6.81	6.56	34.75	N	07/2011	Incumbent
37-1011.00	3.A.3	On-the-Job Training	OJ	6	17.43	42	6.48	7.84	34.38	N	07/2011	Incumbent
37-1011.00	3.A.3	On-the-Job Training	OJ	7	2.61	42	2.01	0.54	11.71	N	07/2011	Incumbent
37-1011.00	3.A.3	On-the-Job Training	OJ	8	1.35	42	1.37	0.17	9.92	N	07/2011	Incumbent
37-1011.00	3.A.3	On-the-Job Training	OJ	9	0.00	42	0.00	n/a	n/a	N	07/2011	Incumbent
37-1012.00	2.D.1	Required Level of Education	RL	1	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	2.D.1	Required Level of Education	RL	2	2.75	17	1.90	0.62	11.28	N	07/2015	Incumbent
37-1012.00	2.D.1	Required Level of Education	RL	3	27.33	17	16.80	5.89	69.31	N	07/2015	Incumbent
37-1012.00	2.D.1	Required Level of Education	RL	4	3.92	17	3.25	0.65	20.30	N	07/2015	Incumbent
37-1012.00	2.D.1	Required Level of Education	RL	5	34.83	17	16.84	9.98	72.04	N	07/2015	Incumbent
37-1012.00	2.D.1	Required Level of Education	RL	6	12.25	17	7.39	3.15	37.48	N	07/2015	Incumbent
37-1012.00	2.D.1	Required Level of Education	RL	7	18.93	17	16.35	2.38	69.07	Y	07/2015	Incumbent
37-1012.00	2.D.1	Required Level of Education	RL	8	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	2.D.1	Required Level of Education	RL	9	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	2.D.1	Required Level of Education	RL	10	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	2.D.1	Required Level of Education	RL	11	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	2.D.1	Required Level of Education	RL	12	0.00	17	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	3.A.1	Related Work Experience	RW	1	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	3.A.1	Related Work Experience	RW	2	1.22	18	1.28	0.13	10.39	N	07/2015	Incumbent
37-1012.00	3.A.1	Related Work Experience	RW	3	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	3.A.1	Related Work Experience	RW	4	4.67	18	4.74	0.52	31.60	N	07/2015	Incumbent
37-1012.00	3.A.1	Related Work Experience	RW	5	2.89	18	2.58	0.43	17.13	N	07/2015	Incumbent
37-1012.00	3.A.1	Related Work Experience	RW	6	26.82	18	16.55	5.83	68.46	N	07/2015	Incumbent
37-1012.00	3.A.1	Related Work Experience	RW	7	38.28	18	16.75	12.20	73.46	N	07/2015	Incumbent
37-1012.00	3.A.1	Related Work Experience	RW	8	21.09	18	16.11	3.35	67.33	N	07/2015	Incumbent
37-1012.00	3.A.1	Related Work Experience	RW	9	5.04	18	4.89	0.61	31.40	N	07/2015	Incumbent
37-1012.00	3.A.1	Related Work Experience	RW	10	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	3.A.1	Related Work Experience	RW	11	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	3.A.2	On-Site or In-Plant Training	PT	1	4.67	18	4.74	0.52	31.60	N	07/2015	Incumbent
37-1012.00	3.A.2	On-Site or In-Plant Training	PT	2	24.67	18	16.39	4.85	67.79	N	07/2015	Incumbent
37-1012.00	3.A.2	On-Site or In-Plant Training	PT	3	7.28	18	5.24	1.50	28.74	N	07/2015	Incumbent
37-1012.00	3.A.2	On-Site or In-Plant Training	PT	4	1.02	18	1.07	0.11	8.82	N	07/2015	Incumbent
37-1012.00	3.A.2	On-Site or In-Plant Training	PT	5	28.53	18	16.37	6.84	68.46	N	07/2015	Incumbent
37-1012.00	3.A.2	On-Site or In-Plant Training	PT	6	32.81	18	16.53	9.12	70.38	N	07/2015	Incumbent
37-1012.00	3.A.2	On-Site or In-Plant Training	PT	7	1.02	18	1.07	0.11	8.82	N	07/2015	Incumbent
37-1012.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	3.A.3	On-the-Job Training	OJ	1	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	3.A.3	On-the-Job Training	OJ	2	39.82	18	18.80	11.22	77.59	Y	07/2015	Incumbent
37-1012.00	3.A.3	On-the-Job Training	OJ	3	8.45	18	5.66	1.93	30.18	N	07/2015	Incumbent
37-1012.00	3.A.3	On-the-Job Training	OJ	4	4.43	18	3.04	1.01	17.43	N	07/2015	Incumbent
37-1012.00	3.A.3	On-the-Job Training	OJ	5	19.04	18	9.62	5.93	46.74	N	07/2015	Incumbent
37-1012.00	3.A.3	On-the-Job Training	OJ	6	24.92	18	16.92	4.69	69.11	N	07/2015	Incumbent
37-1012.00	3.A.3	On-the-Job Training	OJ	7	3.35	18	3.03	0.48	19.98	N	07/2015	Incumbent
37-1012.00	3.A.3	On-the-Job Training	OJ	8	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
37-1012.00	3.A.3	On-the-Job Training	OJ	9	0.00	18	0.00	n/a	n/a	N	07/2015	Incumbent
37-2011.00	2.D.1	Required Level of Education	RL	1	19.13	34	8.97	6.77	43.49	N	07/2014	Incumbent
37-2011.00	2.D.1	Required Level of Education	RL	2	72.37	34	11.94	43.74	89.82	N	07/2014	Incumbent
37-2011.00	2.D.1	Required Level of Education	RL	3	0.00	34	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	2.D.1	Required Level of Education	RL	4	0.00	34	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	2.D.1	Required Level of Education	RL	5	0.00	34	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	2.D.1	Required Level of Education	RL	6	7.18	34	5.32	1.50	28.20	N	07/2014	Incumbent
37-2011.00	2.D.1	Required Level of Education	RL	7	0.00	34	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	2.D.1	Required Level of Education	RL	8	0.00	34	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	2.D.1	Required Level of Education	RL	9	0.54	34	0.57	0.06	4.40	N	07/2014	Incumbent
37-2011.00	2.D.1	Required Level of Education	RL	10	0.00	34	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	2.D.1	Required Level of Education	RL	11	0.00	34	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	2.D.1	Required Level of Education	RL	12	0.78	34	0.81	0.09	6.21	N	07/2014	Incumbent
37-2011.00	3.A.1	Related Work Experience	RW	1	50.60	31	15.25	22.75	78.07	N	07/2014	Incumbent
37-2011.00	3.A.1	Related Work Experience	RW	2	2.02	31	1.73	0.34	10.92	N	07/2014	Incumbent
37-2011.00	3.A.1	Related Work Experience	RW	3	4.50	31	2.60	1.35	13.97	N	07/2014	Incumbent
37-2011.00	3.A.1	Related Work Experience	RW	4	2.10	31	1.58	0.45	9.30	N	07/2014	Incumbent
37-2011.00	3.A.1	Related Work Experience	RW	5	37.61	31	15.64	13.38	70.17	N	07/2014	Incumbent
37-2011.00	3.A.1	Related Work Experience	RW	6	3.17	31	2.02	0.85	11.12	N	07/2014	Incumbent
37-2011.00	3.A.1	Related Work Experience	RW	7	0.00	31	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	3.A.1	Related Work Experience	RW	8	0.00	31	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	3.A.1	Related Work Experience	RW	9	0.00	31	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	3.A.1	Related Work Experience	RW	10	0.00	31	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	3.A.1	Related Work Experience	RW	11	0.00	31	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	3.A.2	On-Site or In-Plant Training	PT	1	13.23	33	7.47	3.90	36.45	N	07/2014	Incumbent
37-2011.00	3.A.2	On-Site or In-Plant Training	PT	2	37.31	33	10.04	19.89	58.80	N	07/2014	Incumbent
37-2011.00	3.A.2	On-Site or In-Plant Training	PT	3	18.23	33	10.82	4.84	49.44	N	07/2014	Incumbent
37-2011.00	3.A.2	On-Site or In-Plant Training	PT	4	25.87	33	14.12	7.22	61.00	N	07/2014	Incumbent
37-2011.00	3.A.2	On-Site or In-Plant Training	PT	5	0.00	33	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	3.A.2	On-Site or In-Plant Training	PT	6	4.83	33	4.85	0.59	30.33	N	07/2014	Incumbent
37-2011.00	3.A.2	On-Site or In-Plant Training	PT	7	0.52	33	0.55	0.06	4.27	N	07/2014	Incumbent
37-2011.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	33	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	33	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	3.A.3	On-the-Job Training	OJ	1	7.47	34	3.97	2.45	20.60	N	07/2014	Incumbent
37-2011.00	3.A.3	On-the-Job Training	OJ	2	23.73	34	9.68	9.49	48.01	N	07/2014	Incumbent
37-2011.00	3.A.3	On-the-Job Training	OJ	3	34.11	34	14.94	11.81	66.68	N	07/2014	Incumbent
37-2011.00	3.A.3	On-the-Job Training	OJ	4	24.21	34	14.83	5.81	62.31	N	07/2014	Incumbent
37-2011.00	3.A.3	On-the-Job Training	OJ	5	4.56	34	3.38	0.97	18.81	N	07/2014	Incumbent
37-2011.00	3.A.3	On-the-Job Training	OJ	6	5.93	34	4.87	1.05	27.14	N	07/2014	Incumbent
37-2011.00	3.A.3	On-the-Job Training	OJ	7	0.00	34	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	3.A.3	On-the-Job Training	OJ	8	0.00	34	0.00	n/a	n/a	N	07/2014	Incumbent
37-2011.00	3.A.3	On-the-Job Training	OJ	9	0.00	34	0.00	n/a	n/a	N	07/2014	Incumbent
37-2012.00	2.D.1	Required Level of Education	RL	1	34.65	39	14.57	12.60	66.10	N	07/2012	Incumbent
37-2012.00	2.D.1	Required Level of Education	RL	2	64.23	39	14.54	33.28	86.61	N	07/2012	Incumbent
37-2012.00	2.D.1	Required Level of Education	RL	3	0.00	39	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	2.D.1	Required Level of Education	RL	4	0.41	39	0.42	0.05	3.22	N	07/2012	Incumbent
37-2012.00	2.D.1	Required Level of Education	RL	5	0.00	39	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	2.D.1	Required Level of Education	RL	6	0.71	39	0.75	0.08	5.77	N	07/2012	Incumbent
37-2012.00	2.D.1	Required Level of Education	RL	7	0.00	39	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	2.D.1	Required Level of Education	RL	8	0.00	39	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	2.D.1	Required Level of Education	RL	9	0.00	39	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	2.D.1	Required Level of Education	RL	10	0.00	39	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	2.D.1	Required Level of Education	RL	11	0.00	39	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	2.D.1	Required Level of Education	RL	12	0.00	39	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	3.A.1	Related Work Experience	RW	1	39.87	38	14.68	16.09	69.64	N	07/2012	Incumbent
37-2012.00	3.A.1	Related Work Experience	RW	2	17.07	38	10.90	4.15	49.50	N	07/2012	Incumbent
37-2012.00	3.A.1	Related Work Experience	RW	3	3.89	38	2.53	1.01	13.76	N	07/2012	Incumbent
37-2012.00	3.A.1	Related Work Experience	RW	4	0.49	38	0.51	0.06	3.88	N	07/2012	Incumbent
37-2012.00	3.A.1	Related Work Experience	RW	5	13.55	38	8.09	3.72	38.84	N	07/2012	Incumbent
37-2012.00	3.A.1	Related Work Experience	RW	6	22.34	38	14.00	5.31	59.60	N	07/2012	Incumbent
37-2012.00	3.A.1	Related Work Experience	RW	7	2.80	38	2.26	0.53	13.43	N	07/2012	Incumbent
37-2012.00	3.A.1	Related Work Experience	RW	8	0.00	38	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	3.A.1	Related Work Experience	RW	9	0.00	38	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	3.A.1	Related Work Experience	RW	10	0.00	38	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	3.A.1	Related Work Experience	RW	11	0.00	38	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	3.A.2	On-Site or In-Plant Training	PT	1	12.13	38	4.94	5.12	26.10	N	07/2012	Incumbent
37-2012.00	3.A.2	On-Site or In-Plant Training	PT	2	80.19	38	7.36	61.30	91.19	N	07/2012	Incumbent
37-2012.00	3.A.2	On-Site or In-Plant Training	PT	3	5.21	38	3.30	1.40	17.56	N	07/2012	Incumbent
37-2012.00	3.A.2	On-Site or In-Plant Training	PT	4	1.74	38	1.76	0.22	12.49	N	07/2012	Incumbent
37-2012.00	3.A.2	On-Site or In-Plant Training	PT	5	0.00	38	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	3.A.2	On-Site or In-Plant Training	PT	6	0.00	38	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	3.A.2	On-Site or In-Plant Training	PT	7	0.72	38	0.76	0.08	5.86	N	07/2012	Incumbent
37-2012.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	38	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	38	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	3.A.3	On-the-Job Training	OJ	1	7.14	38	4.79	1.75	24.92	N	07/2012	Incumbent
37-2012.00	3.A.3	On-the-Job Training	OJ	2	63.25	38	14.28	33.14	85.66	N	07/2012	Incumbent
37-2012.00	3.A.3	On-the-Job Training	OJ	3	25.82	38	14.01	7.33	60.51	N	07/2012	Incumbent
37-2012.00	3.A.3	On-the-Job Training	OJ	4	0.00	38	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	3.A.3	On-the-Job Training	OJ	5	3.07	38	2.15	0.72	12.08	N	07/2012	Incumbent
37-2012.00	3.A.3	On-the-Job Training	OJ	6	0.00	38	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	3.A.3	On-the-Job Training	OJ	7	0.72	38	0.76	0.08	5.86	N	07/2012	Incumbent
37-2012.00	3.A.3	On-the-Job Training	OJ	8	0.00	38	0.00	n/a	n/a	N	07/2012	Incumbent
37-2012.00	3.A.3	On-the-Job Training	OJ	9	0.00	38	0.00	n/a	n/a	N	07/2012	Incumbent
37-2021.00	2.D.1	Required Level of Education	RL	1	0.00	39	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	2.D.1	Required Level of Education	RL	2	90.24	39	6.34	68.30	97.54	N	07/2015	Incumbent
37-2021.00	2.D.1	Required Level of Education	RL	3	8.79	39	6.24	1.95	31.80	N	07/2015	Incumbent
37-2021.00	2.D.1	Required Level of Education	RL	4	0.59	39	0.61	0.07	4.62	N	07/2015	Incumbent
37-2021.00	2.D.1	Required Level of Education	RL	5	0.38	39	0.30	0.08	1.82	N	07/2015	Incumbent
37-2021.00	2.D.1	Required Level of Education	RL	6	0.00	39	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	2.D.1	Required Level of Education	RL	7	0.00	39	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	2.D.1	Required Level of Education	RL	8	0.00	39	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	2.D.1	Required Level of Education	RL	9	0.00	39	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	2.D.1	Required Level of Education	RL	10	0.00	39	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	2.D.1	Required Level of Education	RL	11	0.00	39	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	2.D.1	Required Level of Education	RL	12	0.00	39	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	3.A.1	Related Work Experience	RW	1	59.35	40	7.41	43.96	73.11	N	07/2015	Incumbent
37-2021.00	3.A.1	Related Work Experience	RW	2	6.80	40	6.93	0.79	40.00	N	07/2015	Incumbent
37-2021.00	3.A.1	Related Work Experience	RW	3	9.39	40	6.18	2.33	31.04	N	07/2015	Incumbent
37-2021.00	3.A.1	Related Work Experience	RW	4	0.75	40	0.45	0.22	2.52	N	07/2015	Incumbent
37-2021.00	3.A.1	Related Work Experience	RW	5	16.17	40	8.86	4.89	41.97	N	07/2015	Incumbent
37-2021.00	3.A.1	Related Work Experience	RW	6	3.28	40	2.90	0.53	17.67	N	07/2015	Incumbent
37-2021.00	3.A.1	Related Work Experience	RW	7	4.26	40	4.11	0.58	25.50	N	07/2015	Incumbent
37-2021.00	3.A.1	Related Work Experience	RW	8	0.00	40	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	3.A.1	Related Work Experience	RW	9	0.00	40	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	3.A.1	Related Work Experience	RW	10	0.00	40	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	3.A.1	Related Work Experience	RW	11	0.00	40	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	3.A.2	On-Site or In-Plant Training	PT	1	3.15	40	2.85	0.49	17.67	N	07/2015	Incumbent
37-2021.00	3.A.2	On-Site or In-Plant Training	PT	2	22.19	40	5.18	13.45	34.34	N	07/2015	Incumbent
37-2021.00	3.A.2	On-Site or In-Plant Training	PT	3	43.56	40	9.28	26.45	62.36	N	07/2015	Incumbent
37-2021.00	3.A.2	On-Site or In-Plant Training	PT	4	13.92	40	8.22	3.88	39.30	N	07/2015	Incumbent
37-2021.00	3.A.2	On-Site or In-Plant Training	PT	5	11.85	40	7.78	2.89	37.77	N	07/2015	Incumbent
37-2021.00	3.A.2	On-Site or In-Plant Training	PT	6	1.07	40	0.81	0.23	4.84	N	07/2015	Incumbent
37-2021.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	40	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	40	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	3.A.2	On-Site or In-Plant Training	PT	9	4.26	40	4.11	0.58	25.50	N	07/2015	Incumbent
37-2021.00	3.A.3	On-the-Job Training	OJ	1	0.00	40	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	3.A.3	On-the-Job Training	OJ	2	12.93	40	3.65	7.15	22.25	N	07/2015	Incumbent
37-2021.00	3.A.3	On-the-Job Training	OJ	3	61.63	40	11.38	37.76	80.96	N	07/2015	Incumbent
37-2021.00	3.A.3	On-the-Job Training	OJ	4	20.04	40	9.40	7.11	45.08	N	07/2015	Incumbent
37-2021.00	3.A.3	On-the-Job Training	OJ	5	0.41	40	0.33	0.08	2.08	N	07/2015	Incumbent
37-2021.00	3.A.3	On-the-Job Training	OJ	6	0.50	40	0.52	0.06	3.97	N	07/2015	Incumbent
37-2021.00	3.A.3	On-the-Job Training	OJ	7	0.23	40	0.24	0.03	1.84	N	07/2015	Incumbent
37-2021.00	3.A.3	On-the-Job Training	OJ	8	0.00	40	0.00	n/a	n/a	N	07/2015	Incumbent
37-2021.00	3.A.3	On-the-Job Training	OJ	9	4.26	40	4.11	0.58	25.50	N	07/2015	Incumbent
37-3011.00	2.D.1	Required Level of Education	RL	1	39.15	29	11.15	19.78	62.67	N	07/2015	Incumbent
37-3011.00	2.D.1	Required Level of Education	RL	2	8.22	29	5.49	1.98	28.45	N	07/2015	Incumbent
37-3011.00	2.D.1	Required Level of Education	RL	3	31.20	29	7.17	18.61	47.34	N	07/2015	Incumbent
37-3011.00	2.D.1	Required Level of Education	RL	4	0.00	29	0.00	n/a	n/a	N	07/2015	Incumbent
37-3011.00	2.D.1	Required Level of Education	RL	5	3.10	29	2.71	0.51	16.82	N	07/2015	Incumbent
37-3011.00	2.D.1	Required Level of Education	RL	6	18.33	29	7.90	7.07	39.82	N	07/2015	Incumbent
37-3011.00	2.D.1	Required Level of Education	RL	7	0.00	29	0.00	n/a	n/a	N	07/2015	Incumbent
37-3011.00	2.D.1	Required Level of Education	RL	8	0.00	29	0.00	n/a	n/a	N	07/2015	Incumbent
37-3011.00	2.D.1	Required Level of Education	RL	9	0.00	29	0.00	n/a	n/a	N	07/2015	Incumbent
37-3011.00	2.D.1	Required Level of Education	RL	10	0.00	29	0.00	n/a	n/a	N	07/2015	Incumbent
37-3011.00	2.D.1	Required Level of Education	RL	11	0.00	29	0.00	n/a	n/a	N	07/2015	Incumbent
37-3011.00	2.D.1	Required Level of Education	RL	12	0.00	29	0.00	n/a	n/a	N	07/2015	Incumbent
37-3011.00	3.A.1	Related Work Experience	RW	1	17.04	29	11.38	3.80	51.64	N	07/2015	Incumbent
37-3011.00	3.A.1	Related Work Experience	RW	2	0.30	29	0.33	0.03	2.82	N	07/2015	Incumbent
37-3011.00	3.A.1	Related Work Experience	RW	3	22.15	29	7.09	10.92	39.79	N	07/2015	Incumbent
37-3011.00	3.A.1	Related Work Experience	RW	4	0.00	29	0.00	n/a	n/a	N	07/2015	Incumbent
37-3011.00	3.A.1	Related Work Experience	RW	5	13.15	29	8.84	3.01	42.51	N	07/2015	Incumbent
37-3011.00	3.A.1	Related Work Experience	RW	6	39.86	29	14.76	15.81	70.06	N	07/2015	Incumbent
37-3011.00	3.A.1	Related Work Experience	RW	7	0.80	29	0.89	0.08	7.35	N	07/2015	Incumbent
37-3011.00	3.A.1	Related Work Experience	RW	8	3.49	29	2.82	0.65	16.73	N	07/2015	Incumbent
37-3011.00	3.A.1	Related Work Experience	RW	9	0.00	29	0.00	n/a	n/a	N	07/2015	Incumbent
37-3011.00	3.A.1	Related Work Experience	RW	10	0.00	29	0.00	n/a	n/a	N	07/2015	Incumbent
37-3011.00	3.A.1	Related Work Experience	RW	11	3.20	29	2.85	0.50	17.92	N	07/2015	Incumbent
37-3011.00	3.A.2	On-Site or In-Plant Training	PT	1	29.65	29	18.36	6.50	71.89	Y	07/2015	Incumbent
37-3011.00	3.A.2	On-Site or In-Plant Training	PT	2	19.01	29	8.10	7.40	40.82	N	07/2015	Incumbent
37-3011.00	3.A.2	On-Site or In-Plant Training	PT	3	18.57	29	8.22	6.97	40.98	N	07/2015	Incumbent
37-3011.00	3.A.2	On-Site or In-Plant Training	PT	4	3.35	29	3.23	0.45	21.13	N	07/2015	Incumbent
37-3011.00	3.A.2	On-Site or In-Plant Training	PT	5	7.52	29	7.12	0.99	39.83	N	07/2015	Incumbent
37-3011.00	3.A.2	On-Site or In-Plant Training	PT	6	18.69	29	7.79	7.45	39.63	N	07/2015	Incumbent
37-3011.00	3.A.2	On-Site or In-Plant Training	PT	7	2.39	29	2.61	0.25	19.43	N	07/2015	Incumbent
37-3011.00	3.A.2	On-Site or In-Plant Training	PT	8	0.80	29	0.88	0.08	7.24	N	07/2015	Incumbent
37-3011.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	29	0.00	n/a	n/a	N	07/2015	Incumbent
37-3011.00	3.A.3	On-the-Job Training	OJ	1	34.57	29	5.87	23.69	47.34	N	07/2015	Incumbent
37-3011.00	3.A.3	On-the-Job Training	OJ	2	18.12	29	7.96	6.86	39.92	N	07/2015	Incumbent
37-3011.00	3.A.3	On-the-Job Training	OJ	3	10.60	29	8.16	1.99	40.91	N	07/2015	Incumbent
37-3011.00	3.A.3	On-the-Job Training	OJ	4	4.27	29	3.50	0.77	20.49	N	07/2015	Incumbent
37-3011.00	3.A.3	On-the-Job Training	OJ	5	13.10	29	8.97	2.91	43.11	N	07/2015	Incumbent
37-3011.00	3.A.3	On-the-Job Training	OJ	6	16.14	29	8.64	4.95	41.57	N	07/2015	Incumbent
37-3011.00	3.A.3	On-the-Job Training	OJ	7	0.00	29	0.00	n/a	n/a	N	07/2015	Incumbent
37-3011.00	3.A.3	On-the-Job Training	OJ	8	0.80	29	0.88	0.08	7.24	N	07/2015	Incumbent
37-3011.00	3.A.3	On-the-Job Training	OJ	9	2.39	29	2.61	0.25	19.43	N	07/2015	Incumbent
37-3012.00	2.D.1	Required Level of Education	RL	1	14.99	27	9.60	3.61	45.34	N	07/2015	Incumbent
37-3012.00	2.D.1	Required Level of Education	RL	2	56.25	27	15.00	26.86	81.82	N	07/2015	Incumbent
37-3012.00	2.D.1	Required Level of Education	RL	3	15.68	27	7.60	5.40	37.75	N	07/2015	Incumbent
37-3012.00	2.D.1	Required Level of Education	RL	4	0.00	27	0.00	n/a	n/a	N	07/2015	Incumbent
37-3012.00	2.D.1	Required Level of Education	RL	5	0.26	27	0.20	0.05	1.22	N	07/2015	Incumbent
37-3012.00	2.D.1	Required Level of Education	RL	6	12.82	27	11.65	1.70	55.62	N	07/2015	Incumbent
37-3012.00	2.D.1	Required Level of Education	RL	7	0.00	27	0.00	n/a	n/a	N	07/2015	Incumbent
37-3012.00	2.D.1	Required Level of Education	RL	8	0.00	27	0.00	n/a	n/a	N	07/2015	Incumbent
37-3012.00	2.D.1	Required Level of Education	RL	9	0.00	27	0.00	n/a	n/a	N	07/2015	Incumbent
37-3012.00	2.D.1	Required Level of Education	RL	10	0.00	27	0.00	n/a	n/a	N	07/2015	Incumbent
37-3012.00	2.D.1	Required Level of Education	RL	11	0.00	27	0.00	n/a	n/a	N	07/2015	Incumbent
37-3012.00	2.D.1	Required Level of Education	RL	12	0.00	27	0.00	n/a	n/a	N	07/2015	Incumbent
37-3012.00	3.A.1	Related Work Experience	RW	1	66.53	28	13.32	36.81	87.15	N	07/2015	Incumbent
37-3012.00	3.A.1	Related Work Experience	RW	2	6.30	28	5.79	0.89	33.47	N	07/2015	Incumbent
